,DATE,HourlySeaLevelPressure,DailyAverageStationPressure
9054,2006-10-24 15:53:00,30.17,
9055,2006-10-24 16:53:00,30.16,
9056,2006-10-24 17:53:00,30.16,
9057,2006-10-24 18:53:00,30.16,
9058,2006-10-24 19:53:00,30.16,
9059,2006-10-24 20:53:00,30.16,
9060,2006-10-24 21:53:00,30.16,
9061,2006-10-24 22:53:00,30.15,
9062,2006-10-24 23:53:00,30.14,
9063,2006-10-24 23:59:00,,29.96
9064,2006-10-25 00:53:00,30.12,
9065,2006-10-25 01:53:00,30.13,
9066,2006-10-25 02:53:00,30.13,
9067,2006-10-25 03:53:00,30.14,
9068,2006-10-25 04:53:00,30.16,
9069,2006-10-25 05:53:00,30.18,
9070,2006-10-25 06:53:00,30.16,
9071,2006-10-25 07:51:00,,
9072,2006-10-25 07:53:00,30.16,
9073,2006-10-25 08:27:00,,
9074,2006-10-25 08:53:00,30.16,
9075,2006-10-25 09:53:00,30.15,
9076,2006-10-25 10:26:00,,
9077,2006-10-25 10:41:00,,
9078,2006-10-25 10:53:00,30.14,
9079,2006-10-25 11:12:00,,
9080,2006-10-25 11:19:00,,
9081,2006-10-25 11:51:00,,
9082,2006-10-25 11:53:00,30.11,
9083,2006-10-25 12:53:00,30.08,
9084,2006-10-25 13:43:00,,
9085,2006-10-25 13:53:00,30.05,
9086,2006-10-25 14:53:00,30.05,
9087,2006-10-25 15:15:00,,
9088,2006-10-25 15:22:00,,
9089,2006-10-25 15:30:00,,
9090,2006-10-25 15:41:00,,
9091,2006-10-25 15:51:00,,
9092,2006-10-25 15:53:00,30.06,
9093,2006-10-25 16:10:00,,
9094,2006-10-25 16:26:00,,
9095,2006-10-25 16:35:00,,
9096,2006-10-25 16:43:00,,
9097,2006-10-25 16:51:00,,
9098,2006-10-25 16:53:00,30.05,
9099,2006-10-25 17:06:00,,
9100,2006-10-25 17:14:00,,
9101,2006-10-25 17:22:00,,
9102,2006-10-25 17:25:00,,
9103,2006-10-25 17:53:00,30.04,
9104,2006-10-25 18:10:00,,
9105,2006-10-25 18:53:00,30.03,
9106,2006-10-25 19:33:00,,
9107,2006-10-25 19:53:00,30.03,
9108,2006-10-25 20:23:00,,
9109,2006-10-25 20:35:00,,
9110,2006-10-25 20:53:00,30.03,
9111,2006-10-25 21:53:00,30.03,
9112,2006-10-25 22:21:00,,
9113,2006-10-25 22:53:00,30.01,
9114,2006-10-25 23:53:00,29.98,
9115,2006-10-25 23:59:00,,29.85
9116,2006-10-26 00:11:00,,
9117,2006-10-26 00:53:00,29.99,
9118,2006-10-26 01:53:00,29.98,
9119,2006-10-26 02:53:00,29.97,
9120,2006-10-26 03:51:00,,
9121,2006-10-26 03:53:00,29.96,
9122,2006-10-26 04:26:00,,
9123,2006-10-26 04:53:00,29.95,
9124,2006-10-26 05:53:00,29.96,
9125,2006-10-26 06:53:00,29.96,
9126,2006-10-26 07:53:00,29.97,
9127,2006-10-26 08:17:00,,
9128,2006-10-26 08:53:00,29.97,
9129,2006-10-26 09:53:00,29.95,
9130,2006-10-26 10:53:00,29.94,
9131,2006-10-26 11:53:00,29.92,
9132,2006-10-26 12:53:00,29.9,
9133,2006-10-26 13:53:00,29.88,
9134,2006-10-26 14:53:00,29.86,
9135,2006-10-26 15:53:00,29.84,
9136,2006-10-26 16:36:00,,
9137,2006-10-26 16:53:00,29.84,
9138,2006-10-26 17:53:00,29.83,
9139,2006-10-26 18:03:00,,
9140,2006-10-26 18:17:00,,
9141,2006-10-26 18:53:00,29.83,
9142,2006-10-26 19:53:00,29.81,
9143,2006-10-26 20:53:00,29.8,
9144,2006-10-26 21:12:00,,
9145,2006-10-26 21:53:00,29.8,
9146,2006-10-26 22:20:00,,
9147,2006-10-26 22:53:00,29.76,
9148,2006-10-26 23:18:00,,
9149,2006-10-26 23:26:00,,
9150,2006-10-26 23:53:00,29.68,
9151,2006-10-26 23:59:00,,29.62
9152,2006-10-27 00:19:00,,
9153,2006-10-27 00:34:00,,
9154,2006-10-27 00:51:00,,
9155,2006-10-27 00:53:00,29.67,
9156,2006-10-27 01:35:00,,
9157,2006-10-27 01:51:00,,
9158,2006-10-27 01:53:00,29.66,
9159,2006-10-27 02:53:00,29.62,
9160,2006-10-27 03:05:00,,
9161,2006-10-27 03:24:00,,
9162,2006-10-27 03:51:00,,
9163,2006-10-27 03:53:00,29.61,
9164,2006-10-27 04:05:00,,
9165,2006-10-27 04:22:00,,
9166,2006-10-27 04:53:00,29.59,
9167,2006-10-27 05:23:00,,
9168,2006-10-27 05:46:00,,
9169,2006-10-27 05:53:00,29.57,
9170,2006-10-27 06:21:00,,
9171,2006-10-27 06:29:00,,
9172,2006-10-27 06:37:00,,
9173,2006-10-27 06:53:00,29.57,
9174,2006-10-27 07:53:00,29.59,
9175,2006-10-27 08:53:00,29.61,
9176,2006-10-27 09:53:00,29.62,
9177,2006-10-27 10:53:00,29.64,
9178,2006-10-27 11:53:00,29.65,
9179,2006-10-27 12:53:00,29.66,
9180,2006-10-27 13:53:00,29.67,
9181,2006-10-27 14:53:00,29.71,
9182,2006-10-27 15:53:00,29.76,
9183,2006-10-27 16:53:00,29.8,
9184,2006-10-27 17:53:00,29.84,
9185,2006-10-27 18:51:00,,
9186,2006-10-27 18:53:00,29.88,
9187,2006-10-27 19:11:00,,
9188,2006-10-27 19:53:00,29.91,
9189,2006-10-27 20:53:00,29.93,
9190,2006-10-27 21:53:00,29.96,
9191,2006-10-27 22:53:00,29.97,
9192,2006-10-27 23:53:00,29.99,
9193,2006-10-27 23:59:00,,29.54
9194,2006-10-28 00:53:00,29.99,
9195,2006-10-28 01:53:00,30.01,
9196,2006-10-28 02:53:00,30.01,
9197,2006-10-28 03:53:00,30.02,
9198,2006-10-28 04:53:00,30.05,
9199,2006-10-28 05:53:00,30.06,
9200,2006-10-28 06:53:00,30.06,
9201,2006-10-28 07:53:00,30.09,
9202,2006-10-28 08:53:00,30.1,
9203,2006-10-28 09:53:00,30.11,
9204,2006-10-28 10:53:00,30.12,
9205,2006-10-28 11:53:00,30.11,
9206,2006-10-28 12:53:00,30.08,
9207,2006-10-28 13:53:00,30.05,
9208,2006-10-28 14:53:00,30.06,
9209,2006-10-28 15:53:00,30.06,
9210,2006-10-28 16:53:00,30.05,
9211,2006-10-28 17:53:00,30.06,
9212,2006-10-28 18:53:00,30.07,
9213,2006-10-28 19:53:00,30.06,
9214,2006-10-28 20:53:00,30.06,
9215,2006-10-28 21:53:00,30.07,
9216,2006-10-28 22:53:00,30.06,
9217,2006-10-28 23:53:00,30.06,
9218,2006-10-28 23:59:00,,29.84
9219,2006-10-29 00:53:00,30.06,
9220,2006-10-29 01:53:00,30.05,
9221,2006-10-29 02:53:00,30.05,
9222,2006-10-29 03:53:00,30.05,
9223,2006-10-29 04:53:00,30.06,
9224,2006-10-29 05:53:00,30.06,
9225,2006-10-29 06:53:00,30.07,
9226,2006-10-29 07:53:00,30.09,
9227,2006-10-29 08:53:00,30.1,
9228,2006-10-29 09:53:00,30.1,
9229,2006-10-29 10:53:00,30.08,
9230,2006-10-29 11:53:00,30.06,
9231,2006-10-29 12:53:00,30.03,
9232,2006-10-29 13:53:00,30.0,
9233,2006-10-29 14:53:00,29.99,
9234,2006-10-29 15:53:00,30.0,
9235,2006-10-29 16:53:00,29.99,
9236,2006-10-29 17:53:00,29.99,
9237,2006-10-29 18:53:00,30.01,
9238,2006-10-29 19:53:00,30.02,
9239,2006-10-29 20:53:00,30.02,
9240,2006-10-29 21:53:00,30.02,
9241,2006-10-29 22:53:00,30.01,
9242,2006-10-29 23:53:00,30.0,
9243,2006-10-29 23:59:00,,29.8
9244,2006-10-30 00:53:00,30.0,
9245,2006-10-30 01:53:00,29.99,
9246,2006-10-30 02:53:00,29.98,
9247,2006-10-30 03:53:00,29.98,
9248,2006-10-30 04:53:00,30.0,
9249,2006-10-30 05:53:00,30.0,
9250,2006-10-30 06:53:00,30.01,
9251,2006-10-30 07:53:00,30.03,
9252,2006-10-30 08:53:00,30.04,
9253,2006-10-30 09:53:00,30.03,
9254,2006-10-30 10:53:00,30.01,
9255,2006-10-30 11:53:00,29.98,
9256,2006-10-30 12:53:00,29.93,
9257,2006-10-30 13:53:00,29.91,
9258,2006-10-30 14:53:00,29.9,
9259,2006-10-30 15:53:00,29.88,
9260,2006-10-30 16:53:00,29.88,
9261,2006-10-30 17:53:00,29.88,
9262,2006-10-30 18:53:00,29.88,
9263,2006-10-30 19:53:00,29.88,
9264,2006-10-30 20:53:00,29.89,
9265,2006-10-30 21:53:00,29.91,
9266,2006-10-30 22:53:00,29.92,
9267,2006-10-30 23:53:00,29.92,
9268,2006-10-30 23:59:00,,29.72
9269,2006-10-31 00:53:00,29.92,
9270,2006-10-31 01:53:00,29.93,
9271,2006-10-31 02:53:00,29.93,
9272,2006-10-31 03:53:00,29.93,
9273,2006-10-31 04:53:00,29.95,
9274,2006-10-31 05:53:00,29.95,
9275,2006-10-31 06:53:00,29.96,
9276,2006-10-31 07:10:00,,
9277,2006-10-31 07:53:00,29.98,
9278,2006-10-31 08:53:00,29.99,
9279,2006-10-31 09:35:00,,
9280,2006-10-31 09:53:00,30.0,
9281,2006-10-31 10:53:00,29.98,
9282,2006-10-31 11:01:00,,
9283,2006-10-31 11:23:00,,
9284,2006-10-31 11:51:00,,
9285,2006-10-31 11:53:00,29.96,
9286,2006-10-31 12:11:00,,
9287,2006-10-31 12:30:00,,
9288,2006-10-31 12:53:00,29.93,
9289,2006-10-31 13:53:00,29.92,
9290,2006-10-31 14:50:00,,
9291,2006-10-31 14:53:00,29.92,
9292,2006-10-31 15:30:00,,
9293,2006-10-31 15:43:00,,
9294,2006-10-31 15:49:00,,
9295,2006-10-31 15:50:00,,
9296,2006-10-31 15:53:00,29.92,
9297,2006-10-31 15:55:00,,
9298,2006-10-31 16:01:00,,
9299,2006-10-31 16:04:00,,
9300,2006-10-31 16:13:00,,
9301,2006-10-31 16:21:00,,
9302,2006-10-31 16:42:00,,
9303,2006-10-31 16:51:00,,
9304,2006-10-31 16:53:00,29.94,
9305,2006-10-31 17:03:00,,
9306,2006-10-31 17:14:00,,
9307,2006-10-31 17:20:00,,
9308,2006-10-31 17:41:00,,
9309,2006-10-31 17:47:00,,
9310,2006-10-31 17:51:00,,
9311,2006-10-31 17:53:00,29.99,
9312,2006-10-31 18:12:00,,
9313,2006-10-31 18:53:00,30.02,
9314,2006-10-31 19:53:00,30.01,
9315,2006-10-31 20:18:00,,
9316,2006-10-31 20:53:00,30.03,
9317,2006-10-31 21:53:00,30.04,
9318,2006-10-31 22:06:00,,
9319,2006-10-31 22:53:00,30.04,
9320,2006-10-31 23:29:00,,
9321,2006-10-31 23:53:00,30.05,
9322,2006-10-31 23:59:00,,29.76
9323,2006-10-31 23:59:00,,
9324,2006-11-01 00:11:00,,
9325,2006-11-01 00:53:00,30.04,
9326,2006-11-01 01:16:00,,
9327,2006-11-01 01:43:00,,
9328,2006-11-01 01:53:00,30.04,
9329,2006-11-01 02:53:00,30.04,
9330,2006-11-01 03:02:00,,
9331,2006-11-01 03:09:00,,
9332,2006-11-01 03:46:00,,
9333,2006-11-01 03:53:00,30.04,
9334,2006-11-01 04:46:00,,
9335,2006-11-01 04:51:00,,
9336,2006-11-01 04:53:00,30.05,
9337,2006-11-01 05:53:00,30.06,
9338,2006-11-01 06:14:00,,
9339,2006-11-01 06:44:00,,
9340,2006-11-01 06:53:00,30.08,
9341,2006-11-01 07:51:00,,
9342,2006-11-01 07:53:00,30.11,
9343,2006-11-01 08:53:00,30.13,
9344,2006-11-01 09:53:00,30.14,
9345,2006-11-01 10:53:00,30.15,
9346,2006-11-01 11:53:00,30.14,
9347,2006-11-01 12:46:00,,
9348,2006-11-01 12:53:00,30.12,
9349,2006-11-01 13:08:00,,
9350,2006-11-01 13:53:00,30.13,
9351,2006-11-01 14:53:00,30.14,
9352,2006-11-01 15:40:00,,
9353,2006-11-01 15:53:00,30.16,
9354,2006-11-01 16:20:00,,
9355,2006-11-01 16:48:00,,
9356,2006-11-01 16:53:00,30.19,
9357,2006-11-01 17:53:00,30.2,
9358,2006-11-01 18:53:00,30.23,
9359,2006-11-01 19:53:00,30.25,
9360,2006-11-01 20:53:00,30.26,
9361,2006-11-01 21:53:00,30.29,
9362,2006-11-01 22:53:00,30.3,
9363,2006-11-01 23:53:00,30.32,
9364,2006-11-01 23:59:00,,29.95
9365,2006-11-02 00:53:00,30.32,
9366,2006-11-02 01:53:00,30.33,
9367,2006-11-02 02:53:00,30.35,
9368,2006-11-02 03:53:00,30.36,
9369,2006-11-02 04:53:00,30.38,
9370,2006-11-02 05:53:00,30.4,
9371,2006-11-02 06:53:00,30.41,
9372,2006-11-02 07:53:00,30.45,
9373,2006-11-02 08:53:00,30.47,
9374,2006-11-02 09:53:00,30.49,
9375,2006-11-02 10:53:00,30.49,
9376,2006-11-02 11:53:00,30.47,
9377,2006-11-02 12:53:00,30.44,
9378,2006-11-02 13:53:00,30.42,
9379,2006-11-02 14:53:00,30.41,
9380,2006-11-02 15:53:00,30.41,
9381,2006-11-02 16:53:00,30.41,
9382,2006-11-02 17:53:00,30.42,
9383,2006-11-02 18:53:00,30.43,
9384,2006-11-02 19:53:00,30.44,
9385,2006-11-02 20:53:00,30.46,
9386,2006-11-02 21:53:00,30.47,
9387,2006-11-02 22:53:00,30.47,
9388,2006-11-02 23:53:00,30.46,
9389,2006-11-02 23:59:00,,30.2
9390,2006-11-03 00:53:00,30.47,
9391,2006-11-03 01:53:00,30.47,
9392,2006-11-03 02:53:00,30.46,
9393,2006-11-03 03:53:00,30.46,
9394,2006-11-03 04:53:00,30.47,
9395,2006-11-03 05:53:00,30.49,
9396,2006-11-03 06:53:00,30.5,
9397,2006-11-03 07:53:00,30.53,
9398,2006-11-03 08:53:00,30.54,
9399,2006-11-03 09:53:00,30.54,
9400,2006-11-03 10:53:00,30.53,
9401,2006-11-03 11:53:00,30.5,
9402,2006-11-03 12:53:00,30.46,
9403,2006-11-03 13:53:00,30.43,
9404,2006-11-03 14:53:00,30.42,
9405,2006-11-03 15:53:00,30.4,
9406,2006-11-03 16:53:00,30.39,
9407,2006-11-03 17:53:00,30.39,
9408,2006-11-03 18:53:00,30.4,
9409,2006-11-03 19:53:00,30.39,
9410,2006-11-03 20:53:00,30.39,
9411,2006-11-03 21:53:00,30.4,
9412,2006-11-03 22:53:00,30.39,
9413,2006-11-03 23:53:00,30.38,
9414,2006-11-03 23:59:00,,30.21
9415,2006-11-04 00:53:00,30.38,
9416,2006-11-04 01:53:00,30.38,
9417,2006-11-04 02:53:00,30.37,
9418,2006-11-04 03:53:00,30.36,
9419,2006-11-04 04:53:00,30.37,
9420,2006-11-04 05:53:00,30.38,
9421,2006-11-04 06:53:00,30.39,
9422,2006-11-04 07:53:00,30.4,
9423,2006-11-04 08:53:00,30.4,
9424,2006-11-04 09:53:00,30.39,
9425,2006-11-04 10:53:00,30.37,
9426,2006-11-04 11:53:00,30.33,
9427,2006-11-04 12:53:00,30.3,
9428,2006-11-04 13:53:00,30.27,
9429,2006-11-04 14:53:00,30.26,
9430,2006-11-04 15:53:00,30.27,
9431,2006-11-04 16:53:00,30.26,
9432,2006-11-04 17:53:00,30.27,
9433,2006-11-04 18:53:00,30.28,
9434,2006-11-04 19:53:00,30.29,
9435,2006-11-04 20:53:00,30.29,
9436,2006-11-04 21:53:00,30.3,
9437,2006-11-04 22:53:00,30.29,
9438,2006-11-04 23:53:00,30.27,
9439,2006-11-04 23:59:00,,30.08
9440,2006-11-05 00:53:00,30.27,
9441,2006-11-05 01:53:00,30.27,
9442,2006-11-05 02:53:00,30.25,
9443,2006-11-05 03:53:00,30.25,
9444,2006-11-05 04:53:00,30.24,
9445,2006-11-05 05:53:00,30.25,
9446,2006-11-05 06:53:00,30.27,
9447,2006-11-05 07:53:00,30.29,
9448,2006-11-05 08:53:00,30.29,
9449,2006-11-05 09:53:00,30.3,
9450,2006-11-05 10:53:00,30.29,
9451,2006-11-05 11:53:00,30.26,
9452,2006-11-05 12:53:00,30.23,
9453,2006-11-05 13:53:00,30.19,
9454,2006-11-05 14:53:00,30.18,
9455,2006-11-05 15:53:00,30.18,
9456,2006-11-05 16:53:00,30.17,
9457,2006-11-05 17:53:00,30.17,
9458,2006-11-05 18:53:00,30.18,
9459,2006-11-05 19:53:00,30.15,
9460,2006-11-05 20:53:00,30.13,
9461,2006-11-05 21:53:00,30.11,
9462,2006-11-05 22:53:00,30.1,
9463,2006-11-05 23:53:00,30.1,
9464,2006-11-05 23:59:00,,29.96
9465,2006-11-06 00:53:00,30.06,
9466,2006-11-06 01:53:00,30.06,
9467,2006-11-06 02:53:00,30.03,
9468,2006-11-06 03:53:00,30.03,
9469,2006-11-06 04:33:00,,
9470,2006-11-06 04:49:00,,
9471,2006-11-06 04:51:00,,
9472,2006-11-06 04:53:00,30.02,
9473,2006-11-06 05:34:00,,
9474,2006-11-06 05:43:00,,
9475,2006-11-06 05:53:00,30.01,
9476,2006-11-06 06:07:00,,
9477,2006-11-06 06:51:00,,
9478,2006-11-06 06:53:00,29.97,
9479,2006-11-06 07:03:00,,
9480,2006-11-06 07:53:00,30.02,
9481,2006-11-06 08:24:00,,
9482,2006-11-06 08:53:00,30.02,
9483,2006-11-06 09:38:00,,
9484,2006-11-06 09:53:00,30.01,
9485,2006-11-06 10:51:00,,
9486,2006-11-06 10:53:00,30.0,
9487,2006-11-06 11:08:00,,
9488,2006-11-06 11:32:00,,
9489,2006-11-06 11:38:00,,
9490,2006-11-06 11:53:00,29.98,
9491,2006-11-06 12:07:00,,
9492,2006-11-06 12:19:00,,
9493,2006-11-06 12:24:00,,
9494,2006-11-06 12:51:00,,
9495,2006-11-06 12:53:00,29.96,
9496,2006-11-06 13:51:00,,
9497,2006-11-06 13:53:00,29.94,
9498,2006-11-06 14:09:00,,
9499,2006-11-06 14:51:00,,
9500,2006-11-06 14:53:00,29.93,
9501,2006-11-06 15:53:00,29.93,
9502,2006-11-06 16:53:00,29.93,
9503,2006-11-06 17:53:00,29.92,
9504,2006-11-06 18:53:00,29.93,
9505,2006-11-06 19:16:00,,
9506,2006-11-06 19:29:00,,
9507,2006-11-06 19:53:00,29.93,
9508,2006-11-06 20:17:00,,
9509,2006-11-06 20:35:00,,
9510,2006-11-06 20:53:00,29.94,
9511,2006-11-06 21:09:00,,
9512,2006-11-06 21:16:00,,
9513,2006-11-06 21:37:00,,
9514,2006-11-06 21:53:00,29.95,
9515,2006-11-06 22:03:00,,
9516,2006-11-06 22:53:00,29.96,
9517,2006-11-06 23:53:00,29.96,
9518,2006-11-06 23:59:00,,29.73
9519,2006-11-07 00:17:00,,
9520,2006-11-07 00:32:00,,
9521,2006-11-07 00:41:00,,
9522,2006-11-07 00:53:00,29.96,
9523,2006-11-07 01:53:00,29.95,
9524,2006-11-07 02:53:00,29.93,
9525,2006-11-07 03:53:00,29.93,
9526,2006-11-07 04:53:00,29.94,
9527,2006-11-07 05:53:00,29.94,
9528,2006-11-07 06:53:00,29.93,
9529,2006-11-07 07:53:00,29.93,
9530,2006-11-07 08:53:00,29.93,
9531,2006-11-07 09:53:00,29.96,
9532,2006-11-07 10:53:00,29.95,
9533,2006-11-07 11:53:00,29.91,
9534,2006-11-07 12:53:00,29.89,
9535,2006-11-07 13:53:00,29.88,
9536,2006-11-07 14:53:00,29.85,
9537,2006-11-07 15:53:00,29.85,
9538,2006-11-07 16:53:00,29.84,
9539,2006-11-07 17:53:00,29.85,
9540,2006-11-07 18:53:00,29.86,
9541,2006-11-07 19:53:00,29.87,
9542,2006-11-07 20:53:00,29.87,
9543,2006-11-07 21:53:00,29.87,
9544,2006-11-07 22:53:00,29.87,
9545,2006-11-07 23:53:00,29.85,
9546,2006-11-07 23:59:00,,29.65
9547,2006-11-08 00:53:00,29.83,
9548,2006-11-08 01:53:00,29.84,
9549,2006-11-08 02:53:00,29.83,
9550,2006-11-08 03:53:00,29.81,
9551,2006-11-08 04:53:00,29.81,
9552,2006-11-08 05:53:00,29.81,
9553,2006-11-08 06:01:00,,
9554,2006-11-08 06:18:00,,
9555,2006-11-08 06:27:00,,
9556,2006-11-08 06:30:00,,
9557,2006-11-08 06:42:00,,
9558,2006-11-08 06:53:00,29.81,
9559,2006-11-08 07:25:00,,
9560,2006-11-08 07:30:00,,
9561,2006-11-08 07:40:00,,
9562,2006-11-08 07:51:00,,
9563,2006-11-08 07:53:00,29.82,
9564,2006-11-08 08:53:00,29.82,
9565,2006-11-08 09:53:00,29.81,
9566,2006-11-08 10:53:00,29.8,
9567,2006-11-08 11:53:00,29.76,
9568,2006-11-08 12:53:00,29.73,
9569,2006-11-08 13:53:00,29.71,
9570,2006-11-08 14:53:00,29.7,
9571,2006-11-08 15:53:00,29.69,
9572,2006-11-08 16:53:00,29.69,
9573,2006-11-08 17:53:00,29.7,
9574,2006-11-08 18:53:00,29.71,
9575,2006-11-08 19:53:00,29.71,
9576,2006-11-08 20:53:00,29.72,
9577,2006-11-08 21:53:00,29.73,
9578,2006-11-08 22:53:00,29.73,
9579,2006-11-08 23:53:00,29.73,
9580,2006-11-08 23:59:00,,29.52
9581,2006-11-09 00:53:00,29.73,
9582,2006-11-09 01:53:00,29.73,
9583,2006-11-09 02:53:00,29.74,
9584,2006-11-09 03:53:00,29.75,
9585,2006-11-09 04:53:00,29.76,
9586,2006-11-09 05:53:00,29.77,
9587,2006-11-09 06:53:00,29.79,
9588,2006-11-09 07:53:00,29.81,
9589,2006-11-09 08:53:00,29.81,
9590,2006-11-09 09:53:00,29.81,
9591,2006-11-09 10:53:00,29.8,
9592,2006-11-09 11:53:00,29.79,
9593,2006-11-09 12:53:00,29.76,
9594,2006-11-09 13:34:00,,
9595,2006-11-09 13:53:00,29.77,
9596,2006-11-09 14:53:00,29.77,
9597,2006-11-09 15:53:00,29.77,
9598,2006-11-09 16:36:00,,
9599,2006-11-09 16:53:00,29.76,
9600,2006-11-09 17:53:00,29.78,
9601,2006-11-09 18:53:00,29.79,
9602,2006-11-09 19:53:00,29.8,
9603,2006-11-09 20:53:00,29.8,
9604,2006-11-09 21:53:00,29.8,
9605,2006-11-09 22:53:00,29.8,
9606,2006-11-09 23:53:00,29.81,
9607,2006-11-09 23:59:00,,29.56
9608,2006-11-10 00:53:00,29.8,
9609,2006-11-10 01:42:00,,
9610,2006-11-10 01:53:00,29.81,
9611,2006-11-10 02:41:00,,
9612,2006-11-10 02:53:00,29.81,
9613,2006-11-10 03:53:00,29.81,
9614,2006-11-10 04:23:00,,
9615,2006-11-10 04:48:00,,
9616,2006-11-10 04:53:00,29.82,
9617,2006-11-10 05:05:00,,
9618,2006-11-10 05:23:00,,
9619,2006-11-10 05:49:00,,
9620,2006-11-10 05:53:00,29.82,
9621,2006-11-10 06:17:00,,
9622,2006-11-10 06:53:00,29.83,
9623,2006-11-10 07:20:00,,
9624,2006-11-10 07:53:00,29.85,
9625,2006-11-10 08:50:00,,
9626,2006-11-10 08:53:00,29.85,
9627,2006-11-10 09:53:00,29.84,
9628,2006-11-10 10:53:00,29.84,
9629,2006-11-10 11:53:00,29.81,
9630,2006-11-10 12:12:00,,
9631,2006-11-10 12:53:00,29.79,
9632,2006-11-10 13:53:00,29.77,
9633,2006-11-10 14:22:00,,
9634,2006-11-10 14:53:00,29.77,
9635,2006-11-10 15:53:00,29.78,
9636,2006-11-10 16:53:00,29.79,
9637,2006-11-10 17:53:00,29.8,
9638,2006-11-10 18:53:00,29.79,
9639,2006-11-10 19:13:00,,
9640,2006-11-10 19:26:00,,
9641,2006-11-10 19:53:00,29.8,
9642,2006-11-10 20:21:00,,
9643,2006-11-10 20:43:00,,
9644,2006-11-10 20:51:00,,
9645,2006-11-10 20:52:00,29.85,
9646,2006-11-10 20:59:00,,
9647,2006-11-10 21:10:00,,
9648,2006-11-10 21:53:00,29.93,
9649,2006-11-10 22:04:00,,
9650,2006-11-10 22:42:00,,
9651,2006-11-10 22:53:00,29.98,
9652,2006-11-10 23:53:00,30.0,
9653,2006-11-10 23:59:00,,29.63
9654,2006-11-11 00:53:00,30.05,
9655,2006-11-11 01:53:00,30.08,
9656,2006-11-11 02:53:00,30.12,
9657,2006-11-11 03:53:00,30.14,
9658,2006-11-11 04:06:00,,
9659,2006-11-11 04:53:00,30.16,
9660,2006-11-11 05:09:00,,
9661,2006-11-11 05:53:00,30.18,
9662,2006-11-11 06:00:00,,
9663,2006-11-11 06:53:00,30.2,
9664,2006-11-11 07:53:00,30.23,
9665,2006-11-11 08:53:00,30.26,
9666,2006-11-11 09:53:00,30.26,
9667,2006-11-11 10:53:00,30.27,
9668,2006-11-11 11:53:00,30.27,
9669,2006-11-11 12:53:00,30.26,
9670,2006-11-11 13:53:00,30.26,
9671,2006-11-11 14:53:00,30.26,
9672,2006-11-11 15:53:00,30.26,
9673,2006-11-11 16:53:00,30.26,
9674,2006-11-11 17:53:00,30.27,
9675,2006-11-11 18:53:00,30.28,
9676,2006-11-11 19:53:00,30.27,
9677,2006-11-11 20:53:00,30.27,
9678,2006-11-11 21:53:00,30.29,
9679,2006-11-11 22:53:00,30.28,
9680,2006-11-11 23:53:00,30.27,
9681,2006-11-11 23:59:00,,30.01
9682,2006-11-12 00:53:00,30.26,
9683,2006-11-12 01:23:00,,
9684,2006-11-12 01:31:00,,
9685,2006-11-12 01:53:00,30.25,
9686,2006-11-12 02:53:00,30.25,
9687,2006-11-12 03:53:00,30.26,
9688,2006-11-12 04:53:00,30.29,
9689,2006-11-12 05:53:00,30.29,
9690,2006-11-12 06:53:00,30.29,
9691,2006-11-12 07:27:00,,
9692,2006-11-12 07:53:00,30.29,
9693,2006-11-12 08:53:00,30.3,
9694,2006-11-12 09:53:00,30.31,
9695,2006-11-12 10:53:00,30.31,
9696,2006-11-12 11:53:00,30.26,
9697,2006-11-12 12:53:00,30.23,
9698,2006-11-12 13:53:00,30.2,
9699,2006-11-12 14:53:00,30.18,
9700,2006-11-12 15:53:00,30.16,
9701,2006-11-12 16:53:00,30.14,
9702,2006-11-12 17:53:00,30.14,
9703,2006-11-12 18:53:00,30.14,
9704,2006-11-12 19:53:00,30.13,
9705,2006-11-12 20:53:00,30.12,
9706,2006-11-12 21:53:00,30.12,
9707,2006-11-12 22:53:00,30.09,
9708,2006-11-12 23:53:00,30.09,
9709,2006-11-12 23:59:00,,29.96
9710,2006-11-13 00:53:00,30.13,
9711,2006-11-13 01:53:00,30.13,
9712,2006-11-13 02:53:00,30.12,
9713,2006-11-13 03:53:00,30.13,
9714,2006-11-13 04:53:00,30.13,
9715,2006-11-13 05:53:00,30.11,
9716,2006-11-13 06:53:00,30.11,
9717,2006-11-13 07:53:00,30.11,
9718,2006-11-13 08:53:00,30.11,
9719,2006-11-13 09:53:00,30.12,
9720,2006-11-13 10:53:00,30.11,
9721,2006-11-13 11:53:00,30.07,
9722,2006-11-13 12:53:00,30.03,
9723,2006-11-13 13:53:00,30.0,
9724,2006-11-13 14:53:00,29.97,
9725,2006-11-13 15:53:00,29.96,
9726,2006-11-13 16:53:00,29.97,
9727,2006-11-13 17:53:00,29.98,
9728,2006-11-13 18:53:00,29.97,
9729,2006-11-13 19:53:00,29.98,
9730,2006-11-13 20:53:00,29.97,
9731,2006-11-13 21:53:00,29.96,
9732,2006-11-13 22:53:00,29.95,
9733,2006-11-13 23:53:00,29.94,
9734,2006-11-13 23:59:00,,29.8
9735,2006-11-14 00:53:00,29.92,
9736,2006-11-14 01:53:00,29.91,
9737,2006-11-14 02:27:00,,
9738,2006-11-14 02:53:00,29.89,
9739,2006-11-14 03:53:00,29.87,
9740,2006-11-14 04:53:00,29.85,
9741,2006-11-14 05:34:00,,
9742,2006-11-14 05:53:00,29.82,
